58,11052436,0x478bc50365d53a86907af9bb962415017175b9a9bfbc8cd24cf46662b60d1172,0xD91d47cecE9EA3AEC67132d2B2A627495528fd6a
59,11052436,0x69ff4de6313e169f35ef2ecea1ee41a7fa5ae61487274fd62a0fa6ae9db5976f,0xD91d47cecE9EA3AEC67132d2B2A627495528fd6a
60,11052436,0x4da2cbb196b5f0d9ee7a8ae73c220a86681f6e059d0288287c647356acc7706e,0xD91d47cecE9EA3AEC67132d2B2A627495528fd6a
61,11052448,0x8ff8b07dba895ef1c590808259852538d3d11895101d0c8d757c9515ffef1111,0xD91d47cecE9EA3AEC67132d2B2A627495528fd6a
62,11052448,0x4f349f30bb5090d6adf99671d76eea2059ed4980b5f7435e7116642280dd78ed,0xD91d47cecE9EA3AEC67132d2B2A627495528fd6a
63,11052448,0x9c8ec79980b0e66dbc7e127e116fbd62bb45b86972a39e1d231f0c5a66985cc1,0xD91d47cecE9EA3AEC67132d2B2A627495528fd6a
64,11052448,0xaad130a946f85ac88dc8017d70a1e2b3a47e4a2ea29f9aefb916425f9300d14c,0xD91d47cecE9EA3AEC67132d2B2A627495528fd6a
65,11052450,0xd536a8f4d67d6204287318659ce4d64240e5d303ea78fa7e6c1a1fec7be439a3,0xD91d47cecE9EA3AEC67132d2B2A627495528fd6a
66,11052450,0x40f5ac64e22da9a6bca272ff547b6971f89d66de791e2e8b66ad297b465ba002,0xD91d47cecE9EA3AEC67132d2B2A627495528fd6a
67,11052450,0x11bf79c65f6a540f2fcbe0a497f960930f6f15ed8acf214cb46409b34771687a,0xD91d47cecE9EA3AEC67132d2B2A627495528fd6a
68,11052450,0x8cb2a2a446ec03796174a14503b55351cb37dab5dcf7c6e92a022b23aee057a2,0xD91d47cecE9EA3AEC67132d2B2A627495528fd6a
69,11052450,0x6c8298f6e8631582387ca06a86076a4a423fd69d079dfb922543bf57b526815e,0xD91d47cecE9EA3AEC67132d2B2A627495528fd6a
70,11052463,0x9a8f47e5f8d896e0a9e05ecf28d68268fde541c89a7d02813e753c64f64f5689,0xD91d47cecE9EA3AEC67132d2B2A627495528fd6a
71,11052463,0xe5d35c3a55a2eebf770029dc00bb06ee636f060d8090f153ae0148c4e821c60f,0xD91d47cecE9EA3AEC67132d2B2A627495528fd6a
72,11052463,0x06f9846164a22900b970bd91efa21bb89ad1031418b928a9651a9d894c1087ec,0xD91d47cecE9EA3AEC67132d2B2A627495528fd6a
73,11052463,0x1070cef0c7f82c55bffa0a7967ecf1f91263d57e41035a22c8b11963cd433359,0xD91d47cecE9EA3AEC67132d2B2A627495528fd6a
74,11052475,0xcaaec64bf9bf4b988946c155f65e9ef2bb168bce63b2d28a193ea71cd7c0f05a,0xD91d47cecE9EA3AEC67132d2B2A627495528fd6a
75,11052475,0x18f3ae64d8af5620c16b3eb1ad604709a0000809074bbb8cf028750cf6bb2dbd,0xD91d47cecE9EA3AEC67132d2B2A627495528fd6a
76,11052496,0x4771c154f89aa80ec493933339edfa7b866953b5bd98480d6c23af942991f08a,0xD91d47cecE9EA3AEC67132d2B2A627495528fd6a
77,11052496,0x7e8f86abc9b056c89e8e241d359c5f493e27273b0d60b704175a4d2b517e4d62,0xD91d47cecE9EA3AEC67132d2B2A627495528fd6a
78,11052496,0x19037f32deccc8a89d7ae752b35a69886b699aeece347d36fbae2601aa9dd944,0xD91d47cecE9EA3AEC67132d2B2A627495528fd6a
79,11057691,0x8a1fe84b5757cb7302daac5f58c40230cf9169277f39a3fd78472e7c6460062e,0x414a0A46C49B1cb326426Db8af667d6eCA5caD24
80,11062491,0x1ac01f88ce0f705f0afd160d5051f29e35d5bda09b68842270741034f764891d,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0
81,11077599,0x074e514fd27782de75546310599689b115a05640c8ee98490268eead742187b8,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0
82,11096088,0x6b9c62b265456b5744be86fa9dc5e72e3bc541beca1aecfa86b6bef5c88b5fd8,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0
83,11096091,0x98689b569fe77a0998dde5916a77d9aee66554673855a9bf8424c341acc9260f,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0
